	Unnamed: 0	Unnamed: 0.1	Pronoun-offset	A-offset	A-coref	B-offset	B-coref	A-to-pron-chr	B-to-pron-chr	A-to-pron-tk	B-to-pron-tk	A-tk-index	B-tk-index	Pronoun-tk-index	nsubj-A	pobj-A	poss-A	appos-A	dobj-A	nsubjpass-A	nsubj-B	pobj-B	poss-B	appos-B	dobj-B	nsubjpass-B	nsubj-Pronoun	pobj-Pronoun	poss-Pronoun	appos-Pronoun	dobj-Pronoun	nsubjpass-Pronoun	Commas-A-Pron	Commas-B-Pron	Period-A-Pron	Period-B-Pron	Nouns-A-Pronoun	Nouns-B-Pronoun	A-Mentions	B-Mentions	aim_bound_A	aim_bound_B
2148	2148	2148	461	322	1	414	0	139	47	31	11	59	79	90	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	1	1	6	1	12	1	0	0
2149	2149	2149	466	299	1	428	0	167	38	40	11	64	93	104	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	5	2	1	1	6	1	3	2	0	0
2150	2150	2150	367	275	1	339	0	92	28	16	5	53	64	69	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	4	1	1	2	0	0
2151	2151	2151	515	322	0	507	1	193	8	38	2	63	99	101	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	1	1	5	0	1	2	0	0
2152	2152	2152	311	203	0	259	1	108	52	17	8	42	51	59	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	2	0	1	1	0	0
2153	2153	2153	366	178	0	194	0	188	172	40	36	42	46	82	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	1	2	2	5	4	1	1	0	0
2154	2154	2154	387	298	0	334	1	89	53	18	13	56	61	74	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	2	2	1	1	0
2155	2155	2155	318	262	0	291	0	56	27	12	5	49	56	61	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	2	0	1	1	0	0
2156	2156	2156	297	342	0	450	1	-45	-153	-8	-27	63	82	55	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	1	0
2157	2157	2157	309	330	1	356	0	-21	-47	-4	-9	74	79	70	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
2158	2158	2158	356	265	1	317	0	91	39	17	5	58	70	75	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	5	1	1	2	0	0
2159	2159	2159	306	187	1	257	0	119	49	25	10	39	54	64	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	5	1	1	1	0	0
2160	2160	2160	276	231	1	269	0	45	7	8	2	46	52	54	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	0	2	1	0	0
2161	2161	2161	257	188	1	219	0	69	38	10	6	37	41	47	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	1	2	0	1
2162	2162	2162	315	223	0	294	1	92	21	16	3	42	55	58	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	4	0	1	1	0	0
2163	2163	2163	321	255	1	284	0	66	37	14	9	52	57	66	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	1	3	2	3	4	0	0
2164	2164	2164	238	245	1	292	0	-7	-54	-2	-12	52	62	50	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	1	0
2165	2165	2165	341	214	0	254	1	127	87	26	18	38	46	64	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	3	0	0	8	5	1	1	0	0
2166	2166	2166	330	264	0	309	1	66	21	9	3	46	52	55	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	3	1	1	1
2167	2167	2167	291	207	1	245	0	84	46	12	8	37	41	49	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0
2168	2168	2168	336	244	0	287	1	92	49	17	11	41	47	58	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	4	2	1	1	0	0
2169	2169	2169	329	270	0	346	1	59	-17	10	-4	45	59	55	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0
2170	2170	2170	281	180	1	210	0	101	71	25	15	32	42	57	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	1	0	0	6	3	1	2	0	0
2171	2171	2171	235	263	1	286	0	-28	-51	-6	-10	53	57	47	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0
2172	2172	2172	292	225	0	240	1	67	52	12	9	44	47	56	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	2	1	2	3	0	0
2173	2173	2173	295	131	0	269	1	164	26	31	5	27	53	58	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	3	0	1	1	0	0
2174	2174	2174	280	198	1	267	0	82	13	14	3	36	47	50	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	4	0	2	1	0	0
2175	2175	2175	751	504	1	546	0	247	205	37	30	96	103	133	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	9	8	3	1	0	0
2176	2176	2176	227	156	1	210	0	71	17	14	3	31	42	45	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	2	2	0	0
2177	2177	2177	307	270	0	284	1	37	23	7	5	49	51	56	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	4	1	1	0
2178	2178	2178	294	155	1	186	0	139	108	26	21	30	35	56	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	7	5	2	2	0	0
2179	2179	2179	265	208	0	228	1	57	37	10	7	34	37	44	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	3	2	1	2	0	0
2180	2180	2180	270	230	0	254	1	40	16	7	3	43	47	50	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	3	2	0	0
2181	2181	2181	246	268	0	307	0	-22	-61	-5	-12	57	64	52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0
2182	2182	2182	225	10	1	147	0	215	78	42	15	1	28	43	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	4	1	1	1	10	3	2	1	0	0
2183	2183	2183	325	312	0	339	1	13	-14	3	-3	59	65	62	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2	0	0
2184	2184	2184	381	307	0	357	1	74	24	12	3	55	64	67	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	1	4	0	0
2185	2185	2185	333	128	0	235	0	205	98	35	17	25	43	60	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	6	2	1	1	0	0
2186	2186	2186	236	289	0	361	0	-53	-125	-14	-28	68	82	54	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0
2187	2187	2187	427	319	0	365	1	108	62	24	15	76	85	100	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	1	4	2	1	1	0	0
2188	2188	2188	272	212	0	253	1	60	19	9	3	52	58	61	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	1	0	1	2	0	1
2189	2189	2189	433	80	0	200	0	353	233	63	41	14	36	77	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	2	0	0	12	7	2	1	0	0
2190	2190	2190	403	246	0	276	1	157	127	37	29	56	64	93	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	2	1	1	8	5	2	2	0	0
2191	2191	2191	364	106	0	153	0	258	211	52	45	21	28	73	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	14	12	1	1	0	0
2192	2192	2192	268	255	0	278	1	13	-10	4	-3	53	60	57	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	1	0	0
2193	2193	2193	335	265	0	375	1	70	-40	14	-10	54	78	68	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	2	1	0	0
2194	2194	2194	274	194	0	231	1	80	43	16	10	36	42	52	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	2	1	2	0	0
2195	2195	2195	292	226	0	258	0	66	34	12	6	40	46	52	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	3	1	1	1	0	0
2196	2196	2196	314	242	0	301	1	72	13	13	2	45	56	58	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	4	0	1	2	0	1
2197	2197	2197	313	284	1	296	0	29	17	5	3	56	58	61	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1
2198	2198	2198	520	325	1	390	0	195	130	36	24	72	84	108	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	1	7	4	2	1	0	0
2199	2199	2199	281	251	0	261	1	30	20	7	5	58	60	65	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	1	1
2200	2200	2200	399	309	1	344	0	90	55	18	11	66	73	84	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	3	1	2	1	0	0
2201	2201	2201	423	403	1	442	0	20	-19	4	-5	81	90	85	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	3	3	0	1
2202	2202	2202	378	318	0	337	1	60	41	12	9	53	56	65	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	2	1	3	3	0	0
2203	2203	2203	356	234	1	260	0	122	96	23	19	53	57	76	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	4	3	3	1	0	0
2204	2204	2204	828	908	0	939	1	-80	-111	-15	-22	174	181	159	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	0
2205	2205	2205	283	223	1	254	0	60	29	11	6	41	46	52	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	1	2	1	0	0
2206	2206	2206	295	306	1	371	0	-11	-76	-3	-14	72	83	69	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
2207	2207	2207	299	175	1	236	0	124	63	23	12	37	48	60	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	1	0	0	4	1	1	1	0	0
2208	2208	2208	336	202	1	305	0	134	31	23	5	38	56	61	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	1	5	0	1	1	0	0
2209	2209	2209	383	272	0	299	1	111	84	19	15	48	52	67	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	4	3	1	2	0	0
2210	2210	2210	219	240	1	270	0	-21	-51	-4	-8	50	54	46	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	1	0
2211	2211	2211	398	159	0	202	1	239	196	51	43	31	39	82	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	10	9	1	1	11	9	1	1	0	0
2212	2212	2212	262	190	0	210	1	72	52	14	10	36	40	50	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	1	0	0	3	1	2	1	0	0
2213	2213	2213	658	422	0	574	1	236	84	45	17	84	112	129	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	11	4	1	1	0	0
2214	2214	2214	284	244	1	264	0	40	20	8	3	46	51	54	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	1	0	0
2215	2215	2215	331	230	0	356	1	101	-25	20	-5	50	75	70	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	4	0	1	4	0	0
2216	2216	2216	323	180	0	276	1	143	47	27	8	37	56	64	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	1	0	0	4	0	1	1	0	0
2217	2217	2217	279	134	0	244	1	145	35	30	7	26	49	56	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1	1	1	9	1	1	1	0	0
2218	2218	2218	267	216	1	233	0	51	34	10	7	47	50	57	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	2	1	1	3	0	0
2219	2219	2219	428	355	0	377	1	73	51	12	9	73	76	85	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	3	2	1	2	0	0
2220	2220	2220	257	152	1	237	0	105	20	21	4	34	51	55	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	3	0	2	1	0	0
2221	2221	2221	289	244	1	258	0	45	31	9	6	46	49	55	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3	1	2	1	1	1
2222	2222	2222	213	183	0	202	1	30	11	6	2	40	44	46	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	3	0	1
2223	2223	2223	277	308	1	443	0	-31	-166	-5	-31	60	86	55	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0
2224	2224	2224	258	223	0	247	1	35	11	6	2	45	49	51	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1
2225	2225	2225	318	241	0	520	0	77	-202	13	-41	43	97	56	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	4	0	1	2	0	0
2226	2226	2226	350	135	0	317	1	215	33	42	6	24	60	66	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	8	1	1	1	0	1
2227	2227	2227	284	254	1	270	0	30	14	6	3	51	54	57	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	3	2	0	0
2228	2228	2228	262	213	1	233	0	49	29	11	6	43	48	54	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	2	1	2	0	0
2229	2229	2229	431	378	1	416	0	53	15	8	2	71	77	79	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
2230	2230	2230	324	353	0	370	1	-29	-46	-6	-9	65	68	59	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0
2231	2231	2231	405	265	1	515	0	140	-110	26	-24	48	98	74	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	6	0	2	3	0	0
2232	2232	2232	478	340	0	420	1	138	58	24	11	61	74	85	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	6	2	1	3	0	0
2233	2233	2233	325	225	0	355	1	100	-30	19	-6	44	69	63	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	0
2234	2234	2234	652	696	1	857	0	-44	-205	-12	-45	140	173	128	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	1
2235	2235	2235	402	227	1	388	0	175	14	32	3	37	66	69	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	1	1	6	0	1	1	0	0
2236	2236	2236	278	295	0	323	1	-17	-45	-3	-8	59	64	56	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	5	0	1
2237	2237	2237	284	171	1	211	0	113	73	22	13	28	37	50	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	1	0	0	4	2	2	1	0	0
2238	2238	2238	343	182	0	247	1	161	96	30	19	38	49	68	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	10	4	2	1	0	0
2239	2239	2239	404	0	1	24	0	404	380	76	72	0	4	76	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	6	5	1	1	17	15	1	6	0	0
2240	2240	2240	379	182	0	390	1	197	-11	38	-2	30	70	68	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	7	0	1	2	0	1
2241	2241	2241	238	191	1	414	0	47	-176	11	-30	35	76	46	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	3	1	0	0
2242	2242	2242	265	282	1	361	0	-17	-96	-3	-16	55	68	52	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0
2243	2243	2243	291	199	1	253	0	92	38	16	7	37	46	53	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	1	3	0	0
2244	2244	2244	290	215	0	314	1	75	-24	15	-6	44	65	59	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	2	0	1	4	0	0
2245	2245	2245	296	252	0	282	1	44	14	10	3	54	61	64	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	2	0	2	1	0	0
2246	2246	2246	273	213	1	258	0	60	15	14	4	46	56	60	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	2	0	0
2247	2247	2247	305	215	0	248	1	90	57	18	11	37	44	55	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	4	2	1	1	0	0
2248	2248	2248	461	276	0	343	1	185	118	36	22	49	63	85	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	4	3	1	1	9	6	1	3	0	1
2249	2249	2249	266	82	1	198	0	184	68	35	15	16	36	51	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	1	0	0	5	1	1	1	0	0
2250	2250	2250	369	390	1	563	0	-21	-194	-4	-34	72	102	68	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0
2251	2251	2251	369	278	1	359	0	91	10	16	3	50	63	66	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	4	0	1	1	0	0
2252	2252	2252	279	243	0	270	1	36	9	8	3	46	51	54	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	4	1	0	0
2253	2253	2253	413	305	1	342	0	108	71	21	12	59	68	80	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	4	2	3	1	0	0
2254	2254	2254	305	189	0	219	1	116	86	25	21	42	46	67	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	4	3	1	2	0	0
2255	2255	2255	187	143	0	152	1	44	35	9	7	27	29	36	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	2	1	1	3	0	0
2256	2256	2256	402	217	1	254	0	185	148	33	25	42	50	75	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	6	4	3	1	0	0
2257	2257	2257	331	227	1	243	0	104	88	18	15	36	39	54	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	4	3	1	1	0	0
2258	2258	2258	329	148	0	178	1	181	151	33	28	26	31	59	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	3	1	1	7	6	1	1	0	0
2259	2259	2259	299	232	1	266	0	67	33	13	6	40	47	53	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	1	1	0	0
2260	2260	2260	303	182	0	250	1	121	53	24	10	42	56	66	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	5	0	3	1	0	0
2261	2261	2261	329	193	0	205	1	136	124	25	22	48	51	73	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4	3	0	0	6	5	1	2	0	0
2262	2262	2262	361	213	0	314	1	148	47	27	9	37	55	64	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	5	1	1	1	0	0
2263	2263	2263	316	279	0	305	1	37	11	7	2	59	64	66	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	3	0	0
2264	2264	2264	368	289	0	332	1	79	36	14	6	64	72	78	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	1	1	0	0
2265	2265	2265	311	203	1	274	0	108	37	19	7	41	53	60	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	4	0	1	5	0	0
2266	2266	2266	285	223	0	240	1	62	45	13	10	42	45	55	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	4	3	2	1	0	0
2267	2267	2267	193	211	1	239	0	-18	-46	-3	-7	40	44	37	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0
2268	2268	2268	507	467	0	490	1	40	17	7	3	86	90	93	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	6	3	0	1
2269	2269	2269	431	336	0	379	1	95	52	16	9	75	82	91	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	5	1	1	2	0	0
2270	2270	2270	378	257	0	297	0	121	81	30	21	56	65	86	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	3	1	1	1	0	0
2271	2271	2271	288	237	1	263	0	51	25	9	4	51	56	60	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	1	0
2272	2272	2272	319	150	1	251	0	169	68	29	12	32	49	61	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	3	1	0	0	6	3	5	1	0	0
2273	2273	2273	111	16	1	93	0	95	18	20	4	3	19	23	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	1	1	4	0	2	1	0	0
2274	2274	2274	342	240	1	287	0	102	55	23	13	51	61	74	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	2	0	0	7	1	1	9	0	0
2275	2275	2275	348	252	1	335	0	96	13	22	3	50	69	72	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	1	4	0	1	1	0	0
2276	2276	2276	412	292	1	316	0	120	96	20	16	54	58	74	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	4	2	1	1	0	0
2277	2277	2277	168	103	1	135	0	65	33	14	8	21	27	35	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	1	4	1	0	0
2278	2278	2278	306	324	0	361	1	-18	-55	-3	-10	59	66	56	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
2279	2279	2279	586	494	0	524	1	92	62	15	11	93	97	108	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	3	2	2	1	0	0
2280	2280	2280	335	313	1	360	0	22	-25	4	-5	61	70	65	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0
2281	2281	2281	416	306	0	321	1	110	95	23	19	58	62	81	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	1	1	1	5	4	1	2	0	0
2282	2282	2282	359	233	0	283	1	126	76	20	12	50	58	70	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	5	3	1	1	0	0
2283	2283	2283	290	252	0	274	1	38	16	7	3	52	56	59	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	4	2	0	1
2284	2284	2284	304	183	1	266	0	121	38	24	7	32	49	56	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	1	1	1	8	1	3	1	0	0
2285	2285	2285	319	158	1	177	0	161	142	33	30	30	33	63	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	2	1	1	8	7	2	2	0	0
2286	2286	2286	286	211	1	245	0	75	41	15	9	39	45	54	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	2	0	2	3	0	0
2287	2287	2287	344	158	0	266	1	186	78	40	17	30	53	70	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	1	1	7	3	1	2	0	0
2288	2288	2288	459	393	1	423	0	66	36	17	8	77	86	94	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	4	1	3	1	0	0
2289	2289	2289	364	293	1	343	0	71	21	11	3	60	68	71	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	3	2	0	0
2290	2290	2290	194	220	1	271	0	-26	-77	-6	-15	47	56	41	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0
2291	2291	2291	426	346	1	383	0	80	43	18	11	65	72	83	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	2	1	0	0	4	2	1	2	0	0
2292	2292	2292	524	322	1	336	0	202	188	40	37	53	56	93	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	3	0	0	11	10	1	1	0	0
2293	2293	2293	357	254	1	338	0	103	19	22	3	44	63	66	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	3	0	1	1	0	1
2294	2294	2294	388	398	1	414	0	-10	-26	-3	-5	81	83	78	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
2295	2295	2295	55	70	1	119	0	-15	-64	-3	-12	17	26	14	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
2296	2296	2296	521	619	0	672	0	-98	-151	-19	-27	140	148	121	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
2297	2297	2297	407	317	1	375	0	90	32	15	6	62	71	77	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	4	1	1	3	0	0
2298	2298	2298	291	115	0	261	1	176	30	34	6	21	49	55	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	9	1	1	1	0	0
2299	2299	2299	253	208	0	232	1	45	21	8	3	42	47	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0
